Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Start_Date,Data Value,Final_Date,Stations
649753,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,403,Flushing - Clearview,2019,6.61,2019,Annual
649754,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,403,Flushing - Clearview,2019,7.76,2019,Summer
649755,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,403,Flushing - Clearview,2018,7.24,2018,Winter
649756,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,404,Bayside - Little Neck,2019,6.21,2019,Annual
649757,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,404,Bayside - Little Neck,2019,7.29,2019,Summer
649758,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,404,Bayside - Little Neck,2018,6.92,2018,Winter
649759,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,405,Ridgewood - Forest Hills,2019,6.56,2019,Annual
649760,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,405,Ridgewood - Forest Hills,2019,7.91,2019,Summer
649761,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,405,Ridgewood - Forest Hills,2018,7.17,2018,Winter
649762,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,406,Fresh Meadows,2019,6.16,2019,Annual
649763,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,406,Fresh Meadows,2019,7.35,2019,Summer
649764,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,406,Fresh Meadows,2018,6.83,2018,Winter
649765,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,407,Southwest Queens,2019,6.19,2019,Annual
649766,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,407,Southwest Queens,2019,7.54,2019,Summer
649767,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,407,Southwest Queens,2018,6.86,2018,Winter
649768,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,408,Jamaica,2019,6.24,2019,Annual
649769,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,408,Jamaica,2019,7.48,2019,Summer
649770,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,408,Jamaica,2018,6.93,2018,Winter
649771,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,409,Southeast Queens,2019,6.01,2019,Annual
649772,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,409,Southeast Queens,2019,7.18,2019,Summer
649773,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,409,Southeast Queens,2018,6.73,2018,Winter
649774,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,2019,5.59,2019,Annual
649775,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,2019,7.02,2019,Summer
649776,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,2018,6.28,2018,Winter
649777,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,2019,6.34,2019,Annual
649778,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,2019,7.79,2019,Summer
649779,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,2018,6.86,2018,Winter
649780,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,2019,5.9,2019,Annual
649781,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,2019,7.43,2019,Summer
649782,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,2018,6.44,2018,Winter
649783,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,2019,5.96,2019,Annual
649784,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,2019,7.39,2019,Summer
649785,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,2018,6.53,2018,Winter
649786,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,2019,5.81,2019,Annual
649787,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,2019,7.25,2019,Summer
649788,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,2018,6.43,2018,Winter
649789,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,2019,6.71,2019,Annual
649790,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,2019,7.78,2019,Summer
649791,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,2018,7.18,2018,Winter
649792,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,102,Northeast Bronx,2019,6.68,2019,Annual
649793,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,102,Northeast Bronx,2019,7.7,2019,Summer
649794,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,102,Northeast Bronx,2018,7.19,2018,Winter
649795,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,103,Fordham - Bronx Pk,2019,6.7,2019,Annual
649796,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,103,Fordham - Bronx Pk,2019,7.77,2019,Summer
649797,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,103,Fordham - Bronx Pk,2018,7.2,2018,Winter
649798,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,104,Pelham - Throgs Neck,2019,6.74,2019,Annual
649799,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,104,Pelham - Throgs Neck,2019,7.81,2019,Summer
649800,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,104,Pelham - Throgs Neck,2018,7.31,2018,Winter
649801,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,201,Greenpoint,2019,8.56,2019,Annual
649802,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,201,Greenpoint,2019,9.93,2019,Summer
649803,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,201,Greenpoint,2018,9.24,2018,Winter
649804,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,202,Downtown - Heights - Slope,2019,7.44,2019,Annual
649805,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,202,Downtown - Heights - Slope,2019,8.9,2019,Summer
649806,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,202,Downtown - Heights - Slope,2018,8.15,2018,Winter
649807,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,203,Bedford Stuyvesant - Crown Heights,2019,6.61,2019,Annual
649808,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,203,Bedford Stuyvesant - Crown Heights,2019,8.11,2019,Summer
649809,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,203,Bedford Stuyvesant - Crown Heights,2018,7.23,2018,Winter
649810,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,204,East New York,2019,6.56,2019,Annual
649811,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,204,East New York,2019,8.02,2019,Summer
649812,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,204,East New York,2018,7.15,2018,Winter
649813,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,205,Sunset Park,2019,7.32,2019,Annual
649814,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,205,Sunset Park,2019,8.86,2019,Summer
649815,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,205,Sunset Park,2018,7.97,2018,Winter
649816,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,206,Borough Park,2019,6.32,2019,Annual
649817,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,206,Borough Park,2019,7.91,2019,Summer
649818,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,206,Borough Park,2018,6.93,2018,Winter
649819,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,207,East Flatbush - Flatbush,2019,6.31,2019,Annual
649820,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,207,East Flatbush - Flatbush,2019,7.87,2019,Summer
649821,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,207,East Flatbush - Flatbush,2018,6.91,2018,Winter
649822,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,208,Canarsie - Flatlands,2019,6.15,2019,Annual
649823,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,208,Canarsie - Flatlands,2019,7.71,2019,Summer
649824,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,208,Canarsie - Flatlands,2018,6.74,2018,Winter
649825,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,209,Bensonhurst - Bay Ridge,2019,6.21,2019,Annual
649826,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,209,Bensonhurst - Bay Ridge,2019,7.79,2019,Summer
649827,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,209,Bensonhurst - Bay Ridge,2018,6.85,2018,Winter
649828,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,210,Coney Island - Sheepshead Bay,2019,6.04,2019,Annual
649829,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,210,Coney Island - Sheepshead Bay,2019,7.64,2019,Summer
649830,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,210,Coney Island - Sheepshead Bay,2018,6.69,2018,Winter
649831,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,211,Williamsburg - Bushwick,2019,7.5,2019,Annual
649832,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,211,Williamsburg - Bushwick,2019,8.96,2019,Summer
649833,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,211,Williamsburg - Bushwick,2018,8.1,2018,Winter
649834,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,301,Washington Heights,2019,7.11,2019,Annual
649835,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,301,Washington Heights,2019,8.17,2019,Summer
649836,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,301,Washington Heights,2018,7.76,2018,Winter
649837,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,302,Central Harlem - Morningside Heights,2019,7.0,2019,Annual
649838,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,302,Central Harlem - Morningside Heights,2019,8.19,2019,Summer
649839,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,302,Central Harlem - Morningside Heights,2018,7.59,2018,Winter
649840,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,303,East Harlem,2019,7.11,2019,Annual
649841,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,303,East Harlem,2019,8.27,2019,Summer
649842,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,303,East Harlem,2018,7.79,2018,Winter
649843,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,2019,7.38,2019,Annual
649844,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,2019,8.55,2019,Summer
649845,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,2018,8.16,2018,Winter
649846,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,401,Long Island City - Astoria,2019,7.99,2019,Annual
649847,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,401,Long Island City - Astoria,2019,9.28,2019,Summer
649848,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,401,Long Island City - Astoria,2018,8.62,2018,Winter
649849,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,402,West Queens,2019,7.35,2019,Annual
649850,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,402,West Queens,2019,8.61,2019,Summer
649851,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,402,West Queens,2018,8.01,2018,Winter
649852,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,403,Flushing - Clearview,2019,6.61,2019,Annual
649853,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,403,Flushing - Clearview,2019,7.76,2019,Summer
649854,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,403,Flushing - Clearview,2018,7.24,2018,Winter
649855,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,405,Ridgewood - Forest Hills,2019,6.56,2019,Annual
649856,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,405,Ridgewood - Forest Hills,2019,7.91,2019,Summer
649857,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,405,Ridgewood - Forest Hills,2018,7.17,2018,Winter
649858,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,407,Southwest Queens,2019,6.19,2019,Annual
649859,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,407,Southwest Queens,2019,7.54,2019,Summer
649860,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,407,Southwest Queens,2018,6.86,2018,Winter
649861,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,408,Jamaica,2019,6.24,2019,Annual
649862,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,408,Jamaica,2019,7.48,2019,Summer
649863,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,408,Jamaica,2018,6.93,2018,Winter
649864,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,409,Southeast Queens,2019,6.01,2019,Annual
649865,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,409,Southeast Queens,2019,7.18,2019,Summer
649866,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,409,Southeast Queens,2018,6.73,2018,Winter
649867,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,2019,5.59,2019,Annual
649868,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,2019,7.02,2019,Summer
649869,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,2018,6.28,2018,Winter
649870,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,2019,8.98,2019,Annual
649871,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,2019,10.07,2019,Summer
649872,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,2018,10.23,2018,Winter
649873,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,2019,10.02,2019,Annual
649874,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,2019,11.09,2019,Summer
649875,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,2018,11.51,2018,Winter
649876,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,309310,Union Square-Lower Manhattan,2019,8.67,2019,Annual
649877,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,309310,Union Square-Lower Manhattan,2019,9.91,2019,Summer
649878,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,309310,Union Square-Lower Manhattan,2018,9.83,2018,Winter
649879,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,404406,Bayside Little Neck-Fresh Meadows,2019,6.19,2019,Annual
649880,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,404406,Bayside Little Neck-Fresh Meadows,2019,7.31,2019,Summer
649881,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,404406,Bayside Little Neck-Fresh Meadows,2018,6.89,2018,Winter
649882,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,501502,Northern SI,2019,6.05,2019,Annual
649883,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,501502,Northern SI,2019,7.56,2019,Summer
649884,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,501502,Northern SI,2018,6.59,2018,Winter
649885,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,503504,Southern SI,2019,5.87,2019,Annual
649886,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,503504,Southern SI,2019,7.31,2019,Summer
649887,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,503504,Southern SI,2018,6.46,2018,Winter
649888,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,105106107,South Bronx,2019,7.33,2019,Annual
649889,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,105106107,South Bronx,2019,8.45,2019,Summer
649890,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,105106107,South Bronx,2018,7.91,2018,Winter
649891,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,2019,6.6,2019,Annual
649892,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,2019,7.93,2019,Summer
649893,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,2018,7.25,2018,Winter
649894,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,101,Financial District (CD1),2019,8.42,2019,Annual
649895,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,101,Financial District (CD1),2019,9.69,2019,Summer
649896,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,101,Financial District (CD1),2018,9.52,2018,Winter
649897,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,102,Greenwich Village and Soho (CD2),2019,9.94,2019,Annual
649898,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,102,Greenwich Village and Soho (CD2),2019,11.07,2019,Summer
649899,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,102,Greenwich Village and Soho (CD2),2018,11.42,2018,Winter
649900,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,103,Lower East Side and Chinatown (CD3),2019,8.67,2019,Annual
649901,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,103,Lower East Side and Chinatown (CD3),2019,9.92,2019,Summer
649902,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,103,Lower East Side and Chinatown (CD3),2018,9.84,2018,Winter
649903,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,104,Clinton and Chelsea (CD4),2019,9.32,2019,Annual
649904,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,104,Clinton and Chelsea (CD4),2019,10.41,2019,Summer
649905,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,104,Clinton and Chelsea (CD4),2018,10.61,2018,Winter
649906,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,105,Midtown (CD5),2019,11.53,2019,Annual
649907,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,105,Midtown (CD5),2019,12.47,2019,Summer
649908,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,105,Midtown (CD5),2018,13.46,2018,Winter
649909,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,106,Stuyvesant Town and Turtle Bay (CD6),2019,9.36,2019,Annual
649910,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,106,Stuyvesant Town and Turtle Bay (CD6),2019,10.45,2019,Summer
649911,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,106,Stuyvesant Town and Turtle Bay (CD6),2018,10.74,2018,Winter
649912,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,107,Upper West Side (CD7),2019,7.38,2019,Annual
649913,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,107,Upper West Side (CD7),2019,8.55,2019,Summer
649914,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,107,Upper West Side (CD7),2018,8.16,2018,Winter
649915,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2019,8.03,2019,Annual
649916,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2019,9.17,2019,Summer
649917,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2018,9.0,2018,Winter
649918,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2019,6.93,2019,Annual
649919,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2019,8.1,2019,Summer
649920,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2018,7.53,2018,Winter
649921,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2019,6.97,2019,Annual
649922,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2019,8.17,2019,Summer
649923,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2018,7.55,2018,Winter
649924,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,111,East Harlem (CD11),2019,7.13,2019,Annual
649925,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,111,East Harlem (CD11),2019,8.29,2019,Summer
649926,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,111,East Harlem (CD11),2018,7.8,2018,Winter
649927,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,112,Washington Heights and Inwood (CD12),2019,7.17,2019,Annual
649928,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,112,Washington Heights and Inwood (CD12),2019,8.21,2019,Summer
649929,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,112,Washington Heights and Inwood (CD12),2018,7.84,2018,Winter
649930,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,201,Mott Haven and Melrose (CD1),2019,7.69,2019,Annual
649931,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,201,Mott Haven and Melrose (CD1),2019,8.86,2019,Summer
649932,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,201,Mott Haven and Melrose (CD1),2018,8.24,2018,Winter
649933,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,202,Hunts Point and Longwood (CD2),2019,7.82,2019,Annual
649934,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,202,Hunts Point and Longwood (CD2),2019,9.0,2019,Summer
649935,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,202,Hunts Point and Longwood (CD2),2018,8.32,2018,Winter
649936,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,203,Morrisania and Crotona (CD3),2019,6.91,2019,Annual
649937,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,203,Morrisania and Crotona (CD3),2019,8.05,2019,Summer
649938,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,203,Morrisania and Crotona (CD3),2018,7.43,2018,Winter
649939,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,204,Highbridge and Concourse (CD4),2019,7.24,2019,Annual
649940,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,204,Highbridge and Concourse (CD4),2019,8.33,2019,Summer
649941,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,204,Highbridge and Concourse (CD4),2018,7.89,2018,Winter
649942,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,205,Fordham and University Heights (CD5),2019,7.29,2019,Annual
649943,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,205,Fordham and University Heights (CD5),2019,8.31,2019,Summer
649944,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,205,Fordham and University Heights (CD5),2018,7.97,2018,Winter
649945,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),2019,7.15,2019,Annual
649946,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),2019,8.2,2019,Summer
649947,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),2018,7.8,2018,Winter
649948,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,207,Kingsbridge Heights and Bedford (CD7),2019,6.78,2019,Annual
649949,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,207,Kingsbridge Heights and Bedford (CD7),2019,7.85,2019,Summer
649950,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,207,Kingsbridge Heights and Bedford (CD7),2018,7.31,2018,Winter
649951,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,208,Riverdale and Fieldston (CD8),2019,6.68,2019,Annual
649952,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,208,Riverdale and Fieldston (CD8),2019,7.75,2019,Summer
649953,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,208,Riverdale and Fieldston (CD8),2018,7.13,2018,Winter
649954,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,209,Parkchester and Soundview (CD9),2019,6.81,2019,Annual
649955,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,209,Parkchester and Soundview (CD9),2019,7.91,2019,Summer
649956,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,209,Parkchester and Soundview (CD9),2018,7.39,2018,Winter
649957,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,210,Throgs Neck and Co-op City (CD10),2019,6.7,2019,Annual
